"Step","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-44-1699603969.8992152--dipo-clipaction-CMajorScaleTwoHands - train/return","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-44-1699603969.8992152--dipo-clipaction-CMajorScaleTwoHands - train/return__MIN","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-44-1699603969.8992152--dipo-clipaction-CMajorScaleTwoHands - train/return__MAX","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-43-1699603917.91163--dipo-clipaction-CMajorScaleTwoHands - train/return","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-43-1699603917.91163--dipo-clipaction-CMajorScaleTwoHands - train/return__MIN","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-43-1699603917.91163--dipo-clipaction-CMajorScaleTwoHands - train/return__MAX","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-42-1699603784.8798096--dipo-clipaction-CMajorScaleTwoHands - train/return","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-42-1699603784.8798096--dipo-clipaction-CMajorScaleTwoHands - train/return__MIN","SAC-RoboPianist-debug-CMajorScaleTwoHands-v0-42-1699603784.8798096--dipo-clipaction-CMajorScaleTwoHands - train/return__MAX"
"273310","506.4055917725861","506.4055917725861","506.4055917725861","507.74364047893823","507.74364047893823","507.74364047893823","500.6239732836233","500.6239732836233","500.6239732836233"
"273461","503.4317547790809","503.4317547790809","503.4317547790809","506.8822116584884","506.8822116584884","506.8822116584884","494.52713136663215","494.52713136663215","494.52713136663215"
"273612","506.26947639283947","506.26947639283947","506.26947639283947","504.4157554104121","504.4157554104121","504.4157554104121","499.8309696336777","499.8309696336777","499.8309696336777"
"273763","506.1462782776025","506.1462782776025","506.1462782776025","504.0020982972115","504.0020982972115","504.0020982972115","497.89892956832125","497.89892956832125","497.89892956832125"
"273914","507.25156402888496","507.25156402888496","507.25156402888496","505.95930278360044","505.95930278360044","505.95930278360044","497.34827571570645","497.34827571570645","497.34827571570645"
"274065","503.9049119301498","503.9049119301498","503.9049119301498","503.70956911308923","503.70956911308923","503.70956911308923","498.81793271018955","498.81793271018955","498.81793271018955"
"274216","503.9205749395179","503.9205749395179","503.9205749395179","507.14696761812553","507.14696761812553","507.14696761812553","498.8771227248161","498.8771227248161","498.8771227248161"
"274367","503.4158176897124","503.4158176897124","503.4158176897124","503.7642828615094","503.7642828615094","503.7642828615094","499.6987444583846","499.6987444583846","499.6987444583846"
"274518","499.9465165064419","499.9465165064419","499.9465165064419","500.5886768887311","500.5886768887311","500.5886768887311","497.6614598002694","497.6614598002694","497.6614598002694"
"274669","501.555138350555","501.555138350555","501.555138350555","502.8255384999695","502.8255384999695","502.8255384999695","493.08131029616067","493.08131029616067","493.08131029616067"
"274820","506.11349372088114","506.11349372088114","506.11349372088114","503.7595047213405","503.7595047213405","503.7595047213405","497.97520784208143","497.97520784208143","497.97520784208143"
"274971","503.6486454203181","503.6486454203181","503.6486454203181","503.83208439414386","503.83208439414386","503.83208439414386","495.24592277834273","495.24592277834273","495.24592277834273"
"275122","504.93413205914493","504.93413205914493","504.93413205914493","505.65662239367913","505.65662239367913","505.65662239367913","498.35453992395776","498.35453992395776","498.35453992395776"
"275273","501.9924286835409","501.9924286835409","501.9924286835409","505.2623511518374","505.2623511518374","505.2623511518374","493.11554572239936","493.11554572239936","493.11554572239936"
"275424","505.8619613342336","505.8619613342336","505.8619613342336","504.87110099871825","504.87110099871825","504.87110099871825","500.245541866189","500.245541866189","500.245541866189"
"275575","494.6412392507908","494.6412392507908","494.6412392507908","504.3190496404901","504.3190496404901","504.3190496404901","503.74773507134273","503.74773507134273","503.74773507134273"
"275726","505.23915916503165","505.23915916503165","505.23915916503165","503.7449320841524","503.7449320841524","503.7449320841524","502.09760063125935","502.09760063125935","502.09760063125935"
"275877","507.0248722260074","507.0248722260074","507.0248722260074","498.77888081020586","498.77888081020586","498.77888081020586","497.42275701493287","497.42275701493287","497.42275701493287"
"276028","505.57369296016975","505.57369296016975","505.57369296016975","506.9768389483994","506.9768389483994","506.9768389483994","501.45406113593083","501.45406113593083","501.45406113593083"
"276179","507.6699268233378","507.6699268233378","507.6699268233378","502.1181223914559","502.1181223914559","502.1181223914559","503.48824740009405","503.48824740009405","503.48824740009405"
"276330","505.8327078629859","505.8327078629859","505.8327078629859","504.0496383917408","504.0496383917408","504.0496383917408","494.59574130163685","494.59574130163685","494.59574130163685"
"276481","507.17214463315935","507.17214463315935","507.17214463315935","503.13044478786213","503.13044478786213","503.13044478786213","498.02230764145565","498.02230764145565","498.02230764145565"
"276632","502.88418616029645","502.88418616029645","502.88418616029645","501.5555765775853","501.5555765775853","501.5555765775853","500.20239402168824","500.20239402168824","500.20239402168824"
"276783","502.99195140361513","502.99195140361513","502.99195140361513","506.141193327414","506.141193327414","506.141193327414","500.90663295222606","500.90663295222606","500.90663295222606"
"276934","497.6818581033409","497.6818581033409","497.6818581033409","503.3302264401144","503.3302264401144","503.3302264401144","498.90896626021737","498.90896626021737","498.90896626021737"
"277085","504.49024149811953","504.49024149811953","504.49024149811953","503.00859620875156","503.00859620875156","503.00859620875156","498.09440623610755","498.09440623610755","498.09440623610755"
"277236","504.15482756754886","504.15482756754886","504.15482756754886","504.41508523610497","504.41508523610497","504.41508523610497","496.31937809769113","496.31937809769113","496.31937809769113"
"277387","506.91555099347056","506.91555099347056","506.91555099347056","502.1091474149213","502.1091474149213","502.1091474149213","497.40383327488263","497.40383327488263","497.40383327488263"
"277538","499.4751362799253","499.4751362799253","499.4751362799253","503.48423859378806","503.48423859378806","503.48423859378806","499.74563875616985","499.74563875616985","499.74563875616985"
"277689","497.98614470027337","497.98614470027337","497.98614470027337","506.93781546728974","506.93781546728974","506.93781546728974","500.9990373989782","500.9990373989782","500.9990373989782"
"277840","508.52887724059667","508.52887724059667","508.52887724059667","505.78281477875015","505.78281477875015","505.78281477875015","498.0891000234335","498.0891000234335","498.0891000234335"
"277991","505.567277022334","505.567277022334","505.567277022334","500.248727483016","500.248727483016","500.248727483016","500.55815451908217","500.55815451908217","500.55815451908217"
"278142","500.7813858465469","500.7813858465469","500.7813858465469","505.16477004255734","505.16477004255734","505.16477004255734","498.193330363667","498.193330363667","498.193330363667"
"278293","509.756576533253","509.756576533253","509.756576533253","504.1613590820318","504.1613590820318","504.1613590820318","496.49557068293126","496.49557068293126","496.49557068293126"
"278444","506.2283518768036","506.2283518768036","506.2283518768036","506.74418090259525","506.74418090259525","506.74418090259525","499.75789115738837","499.75789115738837","499.75789115738837"
"278595","505.132634206622","505.132634206622","505.132634206622","506.39867546691164","506.39867546691164","506.39867546691164","501.802768972896","501.802768972896","501.802768972896"
"278746","503.06854755185174","503.06854755185174","503.06854755185174","505.41751761019765","505.41751761019765","505.41751761019765","497.54522569709434","497.54522569709434","497.54522569709434"
"278897","499.63215146141954","499.63215146141954","499.63215146141954","506.29900823552595","506.29900823552595","506.29900823552595","498.96766243119544","498.96766243119544","498.96766243119544"
"279048","504.7810923647719","504.7810923647719","504.7810923647719","505.8193554239191","505.8193554239191","505.8193554239191","498.0586721037828","498.0586721037828","498.0586721037828"
"279199","505.57789094601685","505.57789094601685","505.57789094601685","506.0467149034751","506.0467149034751","506.0467149034751","500.28036627318113","500.28036627318113","500.28036627318113"
"279350","505.3341346841419","505.3341346841419","505.3341346841419","506.3050142986229","506.3050142986229","506.3050142986229","499.58560769438475","499.58560769438475","499.58560769438475"
"279501","506.42935276556256","506.42935276556256","506.42935276556256","506.363247043597","506.363247043597","506.363247043597","496.9696552524318","496.9696552524318","496.9696552524318"
"279652","499.4997270177092","499.4997270177092","499.4997270177092","504.9325645003586","504.9325645003586","504.9325645003586","493.41143314764156","493.41143314764156","493.41143314764156"
"279803","505.66341997144764","505.66341997144764","505.66341997144764","503.1424503917561","503.1424503917561","503.1424503917561","500.4224726328788","500.4224726328788","500.4224726328788"
"279954","504.53923625641926","504.53923625641926","504.53923625641926","507.8887906275254","507.8887906275254","507.8887906275254","496.79774641791505","496.79774641791505","496.79774641791505"
"280105","500.53409647630855","500.53409647630855","500.53409647630855","497.98886427505107","497.98886427505107","497.98886427505107","484.3468953578308","484.3468953578308","484.3468953578308"
"280256","501.52842253474535","501.52842253474535","501.52842253474535","506.44321724711097","506.44321724711097","506.44321724711097","496.0945168449791","496.0945168449791","496.0945168449791"
"280407","505.1021177555534","505.1021177555534","505.1021177555534","506.6790579053649","506.6790579053649","506.6790579053649","497.8615962707468","497.8615962707468","497.8615962707468"
"280558","502.91799444998946","502.91799444998946","502.91799444998946","505.522274730507","505.522274730507","505.522274730507","498.90031459929145","498.90031459929145","498.90031459929145"
"280709","503.81253596994026","503.81253596994026","503.81253596994026","504.0884898023773","504.0884898023773","504.0884898023773","498.1326553430466","498.1326553430466","498.1326553430466"
"280860","507.52650753563074","507.52650753563074","507.52650753563074","503.4091528723267","503.4091528723267","503.4091528723267","497.9110011229161","497.9110011229161","497.9110011229161"
"281011","501.3389354905227","501.3389354905227","501.3389354905227","505.4871516468572","505.4871516468572","505.4871516468572","497.17295607495265","497.17295607495265","497.17295607495265"
"281162","504.78746547532637","504.78746547532637","504.78746547532637","502.9799634414999","502.9799634414999","502.9799634414999","499.35231291254536","499.35231291254536","499.35231291254536"
"281313","505.24253297568225","505.24253297568225","505.24253297568225","506.2453318767649","506.2453318767649","506.2453318767649","500.93106886074145","500.93106886074145","500.93106886074145"
"281464","505.3199453673112","505.3199453673112","505.3199453673112","502.9175882921388","502.9175882921388","502.9175882921388","501.8145515479543","501.8145515479543","501.8145515479543"
"281615","503.67497897016005","503.67497897016005","503.67497897016005","506.2330160706111","506.2330160706111","506.2330160706111","497.6973622810747","497.6973622810747","497.6973622810747"
"281766","505.68658999568225","505.68658999568225","505.68658999568225","505.25500055068824","505.25500055068824","505.25500055068824","498.0798636044935","498.0798636044935","498.0798636044935"
"281917","500.9048592614075","500.9048592614075","500.9048592614075","504.585599053537","504.585599053537","504.585599053537","498.71709483918374","498.71709483918374","498.71709483918374"
"282068","500.6225127354056","500.6225127354056","500.6225127354056","505.6810525982033","505.6810525982033","505.6810525982033","494.28371907855006","494.28371907855006","494.28371907855006"
"282219","508.1371048943873","508.1371048943873","508.1371048943873","505.7978742688416","505.7978742688416","505.7978742688416","498.8781329033857","498.8781329033857","498.8781329033857"
"282370","504.74343840501297","504.74343840501297","504.74343840501297","501.05064535766707","501.05064535766707","501.05064535766707","499.32972476044904","499.32972476044904","499.32972476044904"
"282521","497.8321427090211","497.8321427090211","497.8321427090211","504.6000179361056","504.6000179361056","504.6000179361056","501.40847009520076","501.40847009520076","501.40847009520076"
"282672","507.71742455239","507.71742455239","507.71742455239","504.7971354035485","504.7971354035485","504.7971354035485","501.93581986868435","501.93581986868435","501.93581986868435"
"282823","502.4464069416579","502.4464069416579","502.4464069416579","504.8770686878143","504.8770686878143","504.8770686878143","497.54551303747127","497.54551303747127","497.54551303747127"
"282974","504.9347421535779","504.9347421535779","504.9347421535779","507.6767753026651","507.6767753026651","507.6767753026651","499.1284398068121","499.1284398068121","499.1284398068121"
"283125","506.94835396201313","506.94835396201313","506.94835396201313","506.2323690217729","506.2323690217729","506.2323690217729","497.15447154953915","497.15447154953915","497.15447154953915"
"283276","498.1554303912032","498.1554303912032","498.1554303912032","504.13886448218165","504.13886448218165","504.13886448218165","499.39712145962676","499.39712145962676","499.39712145962676"
"283427","504.14310969886765","504.14310969886765","504.14310969886765","506.8654084612161","506.8654084612161","506.8654084612161","495.6502240019646","495.6502240019646","495.6502240019646"
"283578","505.6014684882503","505.6014684882503","505.6014684882503","505.1115944842348","505.1115944842348","505.1115944842348","496.98908385224087","496.98908385224087","496.98908385224087"
"283729","499.9771273420165","499.9771273420165","499.9771273420165","502.3836980495893","502.3836980495893","502.3836980495893","501.1434370625232","501.1434370625232","501.1434370625232"
"283880","503.3703779880938","503.3703779880938","503.3703779880938","505.2198931569673","505.2198931569673","505.2198931569673","495.40556884967407","495.40556884967407","495.40556884967407"
"284031","505.45956867801635","505.45956867801635","505.45956867801635","504.65884918131667","504.65884918131667","504.65884918131667","493.7856118144253","493.7856118144253","493.7856118144253"
"284182","506.51720726853114","506.51720726853114","506.51720726853114","506.5237946514599","506.5237946514599","506.5237946514599","500.5314385398651","500.5314385398651","500.5314385398651"
"284333","503.57951867988885","503.57951867988885","503.57951867988885","506.1727879182629","506.1727879182629","506.1727879182629","500.3804077123971","500.3804077123971","500.3804077123971"
"284484","505.0882731735782","505.0882731735782","505.0882731735782","507.44016202742944","507.44016202742944","507.44016202742944","498.7283591371128","498.7283591371128","498.7283591371128"
"284635","498.96190076630023","498.96190076630023","498.96190076630023","499.6829466569085","499.6829466569085","499.6829466569085","500.31265993932476","500.31265993932476","500.31265993932476"
"284786","504.19506169326286","504.19506169326286","504.19506169326286","503.59830157163776","503.59830157163776","503.59830157163776","497.5422053155525","497.5422053155525","497.5422053155525"
"284937","503.5259732461702","503.5259732461702","503.5259732461702","504.8697758544038","504.8697758544038","504.8697758544038","493.02641691452357","493.02641691452357","493.02641691452357"
"285088","505.79619841080233","505.79619841080233","505.79619841080233","506.8740217258576","506.8740217258576","506.8740217258576","496.9729670928645","496.9729670928645","496.9729670928645"
"285239","503.7088784331631","503.7088784331631","503.7088784331631","506.12730425978833","506.12730425978833","506.12730425978833","498.9844156708697","498.9844156708697","498.9844156708697"
"285390","506.3451310713533","506.3451310713533","506.3451310713533","501.3001541500577","501.3001541500577","501.3001541500577","497.3147009548357","497.3147009548357","497.3147009548357"
"285541","503.99830690341105","503.99830690341105","503.99830690341105","502.6523433189181","502.6523433189181","502.6523433189181","496.2750714022529","496.2750714022529","496.2750714022529"
"285692","503.73095249866816","503.73095249866816","503.73095249866816","504.5051511414252","504.5051511414252","504.5051511414252","500.9289704007409","500.9289704007409","500.9289704007409"
"285843","504.8048049234925","504.8048049234925","504.8048049234925","506.5523894839199","506.5523894839199","506.5523894839199","500.7929118683752","500.7929118683752","500.7929118683752"
"285994","507.46049674409574","507.46049674409574","507.46049674409574","503.23800879635974","503.23800879635974","503.23800879635974","496.2790277845796","496.2790277845796","496.2790277845796"
"286145","508.456342963406","508.456342963406","508.456342963406","503.82050949876","503.82050949876","503.82050949876","500.06599663285306","500.06599663285306","500.06599663285306"
"286296","503.0188576214337","503.0188576214337","503.0188576214337","505.6128760535905","505.6128760535905","505.6128760535905","500.2613534222426","500.2613534222426","500.2613534222426"
"286447","503.7415445117542","503.7415445117542","503.7415445117542","498.4586225765373","498.4586225765373","498.4586225765373","499.1274962968576","499.1274962968576","499.1274962968576"
"286598","506.274284329417","506.274284329417","506.274284329417","500.26846498499833","500.26846498499833","500.26846498499833","495.97843853373325","495.97843853373325","495.97843853373325"
"286749","508.2750518684089","508.2750518684089","508.2750518684089","505.422628411823","505.422628411823","505.422628411823","500.60656669252944","500.60656669252944","500.60656669252944"
"286900","501.74945734620616","501.74945734620616","501.74945734620616","503.4103869970668","503.4103869970668","503.4103869970668","500.003058344741","500.003058344741","500.003058344741"
"287051","505.2135307245909","505.2135307245909","505.2135307245909","505.09783875805056","505.09783875805056","505.09783875805056","500.0098843484431","500.0098843484431","500.0098843484431"
"287202","502.8417049646554","502.8417049646554","502.8417049646554","505.93041284920906","505.93041284920906","505.93041284920906","496.6670441333865","496.6670441333865","496.6670441333865"
"287353","505.0786617722277","505.0786617722277","505.0786617722277","504.48289423994066","504.48289423994066","504.48289423994066","497.3307005512616","497.3307005512616","497.3307005512616"
"287504","503.681036777161","503.681036777161","503.681036777161","506.04073842582727","506.04073842582727","506.04073842582727","501.5557713922176","501.5557713922176","501.5557713922176"
"287655","504.33209995176867","504.33209995176867","504.33209995176867","500.97384944236467","500.97384944236467","500.97384944236467","498.3203740561805","498.3203740561805","498.3203740561805"
"287806","504.9968316505595","504.9968316505595","504.9968316505595","504.13961241616084","504.13961241616084","504.13961241616084","494.2320778717763","494.2320778717763","494.2320778717763"
"287957","497.2353538687029","497.2353538687029","497.2353538687029","504.9285103535594","504.9285103535594","504.9285103535594","496.3438143458824","496.3438143458824","496.3438143458824"
"288108","496.4316950200106","496.4316950200106","496.4316950200106","503.8876022159257","503.8876022159257","503.8876022159257","496.0245313303173","496.0245313303173","496.0245313303173"
"288259","503.9029424072764","503.9029424072764","503.9029424072764","504.9499150917986","504.9499150917986","504.9499150917986","493.74440964491515","493.74440964491515","493.74440964491515"
"288410","503.08487436413384","503.08487436413384","503.08487436413384","502.18599691329894","502.18599691329894","502.18599691329894","496.586186444639","496.586186444639","496.586186444639"
"288561","506.0221047781585","506.0221047781585","506.0221047781585","505.006545476786","505.006545476786","505.006545476786","500.40611014011404","500.40611014011404","500.40611014011404"
"288712","500.94245348233835","500.94245348233835","500.94245348233835","501.5778464023569","501.5778464023569","501.5778464023569","498.56193032701094","498.56193032701094","498.56193032701094"
"288863","498.60796199873647","498.60796199873647","498.60796199873647","506.75260665028634","506.75260665028634","506.75260665028634","498.500486934165","498.500486934165","498.500486934165"
"289014","505.9601132365696","505.9601132365696","505.9601132365696","505.5633905531297","505.5633905531297","505.5633905531297","500.6026269619603","500.6026269619603","500.6026269619603"
"289165","506.19083881495106","506.19083881495106","506.19083881495106","505.6039452277386","505.6039452277386","505.6039452277386","500.45933179316074","500.45933179316074","500.45933179316074"
"289316","507.06870602613753","507.06870602613753","507.06870602613753","502.1156352359443","502.1156352359443","502.1156352359443","497.90279535516873","497.90279535516873","497.90279535516873"
"289467","503.1739439172361","503.1739439172361","503.1739439172361","505.1135694478683","505.1135694478683","505.1135694478683","498.490395509177","498.490395509177","498.490395509177"
"289618","507.91413815540807","507.91413815540807","507.91413815540807","507.19698905554935","507.19698905554935","507.19698905554935","498.66190065344944","498.66190065344944","498.66190065344944"
"289769","502.03240712071766","502.03240712071766","502.03240712071766","503.70733935848756","503.70733935848756","503.70733935848756","498.74508891304987","498.74508891304987","498.74508891304987"
"289920","499.931404620118","499.931404620118","499.931404620118","505.5496084775867","505.5496084775867","505.5496084775867","499.1506111452669","499.1506111452669","499.1506111452669"
"290071","497.65378727773145","497.65378727773145","497.65378727773145","503.25683906470005","503.25683906470005","503.25683906470005","494.9695435518563","494.9695435518563","494.9695435518563"
"290222","508.06111936178394","508.06111936178394","508.06111936178394","502.73820671319453","502.73820671319453","502.73820671319453","499.1906731653599","499.1906731653599","499.1906731653599"
"290373","502.74792498714027","502.74792498714027","502.74792498714027","500.4142593667279","500.4142593667279","500.4142593667279","497.39156895588906","497.39156895588906","497.39156895588906"
"290524","505.8568474505571","505.8568474505571","505.8568474505571","504.60704815404273","504.60704815404273","504.60704815404273","498.8526043593777","498.8526043593777","498.8526043593777"
"290675","501.2144377145595","501.2144377145595","501.2144377145595","503.73804975656014","503.73804975656014","503.73804975656014","499.77863757514336","499.77863757514336","499.77863757514336"
"290826","502.08692181395804","502.08692181395804","502.08692181395804","503.1395164106915","503.1395164106915","503.1395164106915","494.6499630728748","494.6499630728748","494.6499630728748"
"290977","499.7756697350905","499.7756697350905","499.7756697350905","503.81105029202644","503.81105029202644","503.81105029202644","498.15620338436156","498.15620338436156","498.15620338436156"
"291128","505.3982154147505","505.3982154147505","505.3982154147505","503.8156842722887","503.8156842722887","503.8156842722887","498.508004476437","498.508004476437","498.508004476437"
"291279","505.42208331429913","505.42208331429913","505.42208331429913","505.77595221654076","505.77595221654076","505.77595221654076","501.1528194267231","501.1528194267231","501.1528194267231"
"291430","503.27623508185667","503.27623508185667","503.27623508185667","503.44867258552296","503.44867258552296","503.44867258552296","500.3434382418874","500.3434382418874","500.3434382418874"
"291581","504.02971907360603","504.02971907360603","504.02971907360603","501.78649586058526","501.78649586058526","501.78649586058526","499.4949748374004","499.4949748374004","499.4949748374004"
"291732","500.85782595760867","500.85782595760867","500.85782595760867","506.6630823293244","506.6630823293244","506.6630823293244","497.8138920002347","497.8138920002347","497.8138920002347"
"291883","506.1151361528613","506.1151361528613","506.1151361528613","504.1016604917893","504.1016604917893","504.1016604917893","501.1110271896121","501.1110271896121","501.1110271896121"
"292034","504.8183660072809","504.8183660072809","504.8183660072809","505.4701456406903","505.4701456406903","505.4701456406903","500.286909697214","500.286909697214","500.286909697214"
"292185","507.4826758344","507.4826758344","507.4826758344","509.783429371676","509.783429371676","509.783429371676","497.14925956025706","497.14925956025706","497.14925956025706"
"292336","503.35111100922734","503.35111100922734","503.35111100922734","507.35711094439256","507.35711094439256","507.35711094439256","494.8856428137503","494.8856428137503","494.8856428137503"
"292487","502.0189709823783","502.0189709823783","502.0189709823783","506.132593940814","506.132593940814","506.132593940814","494.6112964329947","494.6112964329947","494.6112964329947"
"292638","507.3365313491955","507.3365313491955","507.3365313491955","505.82146686913364","505.82146686913364","505.82146686913364","497.04079714421664","497.04079714421664","497.04079714421664"
"292789","500.33715158709066","500.33715158709066","500.33715158709066","505.3147329758843","505.3147329758843","505.3147329758843","494.76307284019","494.76307284019","494.76307284019"
"292940","507.0674877804083","507.0674877804083","507.0674877804083","505.9711789106789","505.9711789106789","505.9711789106789","498.446552954556","498.446552954556","498.446552954556"
"293091","502.91264194478157","502.91264194478157","502.91264194478157","502.8152428752417","502.8152428752417","502.8152428752417","495.7282976672439","495.7282976672439","495.7282976672439"
"293242","502.21408532408503","502.21408532408503","502.21408532408503","504.74757374059305","504.74757374059305","504.74757374059305","502.7642702048871","502.7642702048871","502.7642702048871"
"293393","505.7040903414131","505.7040903414131","505.7040903414131","503.91364150524873","503.91364150524873","503.91364150524873","498.16414995970024","498.16414995970024","498.16414995970024"
"293544","505.12005020157153","505.12005020157153","505.12005020157153","506.5656400880809","506.5656400880809","506.5656400880809","499.61314876643615","499.61314876643615","499.61314876643615"
"293695","505.5021056517542","505.5021056517542","505.5021056517542","504.73806563850843","504.73806563850843","504.73806563850843","501.13053939627014","501.13053939627014","501.13053939627014"
"293846","502.6909228499523","502.6909228499523","502.6909228499523","501.8104576976649","501.8104576976649","501.8104576976649","501.08421140561023","501.08421140561023","501.08421140561023"
"293997","504.2137278162658","504.2137278162658","504.2137278162658","503.68936480670607","503.68936480670607","503.68936480670607","501.74060656410614","501.74060656410614","501.74060656410614"
"294148","505.8357600758106","505.8357600758106","505.8357600758106","498.20549334682624","498.20549334682624","498.20549334682624","498.9633709784677","498.9633709784677","498.9633709784677"
"294299","500.2235538981334","500.2235538981334","500.2235538981334","503.3254940179101","503.3254940179101","503.3254940179101","496.0990935883063","496.0990935883063","496.0990935883063"
"294450","505.25158552241913","505.25158552241913","505.25158552241913","503.9734740733171","503.9734740733171","503.9734740733171","497.3787470763297","497.3787470763297","497.3787470763297"
"294601","503.406756837766","503.406756837766","503.406756837766","503.897421840246","503.897421840246","503.897421840246","493.1147694624559","493.1147694624559","493.1147694624559"
"294752","506.24435607367883","506.24435607367883","506.24435607367883","500.8808762634224","500.8808762634224","500.8808762634224","499.9655712999113","499.9655712999113","499.9655712999113"
"294903","508.67689053001317","508.67689053001317","508.67689053001317","502.0196007437245","502.0196007437245","502.0196007437245","501.307781157327","501.307781157327","501.307781157327"
"295054","507.4244512936","507.4244512936","507.4244512936","502.93794612301264","502.93794612301264","502.93794612301264","496.2071529339289","496.2071529339289","496.2071529339289"
"295205","502.1516847806764","502.1516847806764","502.1516847806764","502.6624434906637","502.6624434906637","502.6624434906637","496.641775265838","496.641775265838","496.641775265838"
"295356","505.5581987125684","505.5581987125684","505.5581987125684","504.12749771938087","504.12749771938087","504.12749771938087","499.02528760612495","499.02528760612495","499.02528760612495"
"295507","504.84899080458416","504.84899080458416","504.84899080458416","502.406518531871","502.406518531871","502.406518531871","500.5728752689177","500.5728752689177","500.5728752689177"
"295658","505.1144333374499","505.1144333374499","505.1144333374499","505.6815944023138","505.6815944023138","505.6815944023138","500.7319758871246","500.7319758871246","500.7319758871246"
"295809","504.5882695213945","504.5882695213945","504.5882695213945","504.8865790798351","504.8865790798351","504.8865790798351","500.7887533982649","500.7887533982649","500.7887533982649"
"295960","507.27221732462925","507.27221732462925","507.27221732462925","503.1016657349295","503.1016657349295","503.1016657349295","495.3473708087948","495.3473708087948","495.3473708087948"
"296111","506.95828857480086","506.95828857480086","506.95828857480086","504.7894492772668","504.7894492772668","504.7894492772668","496.93296581386727","496.93296581386727","496.93296581386727"
"296262","506.01407601162634","506.01407601162634","506.01407601162634","504.2056242744923","504.2056242744923","504.2056242744923","498.6050576186115","498.6050576186115","498.6050576186115"
"296413","507.175639140112","507.175639140112","507.175639140112","508.17776902485446","508.17776902485446","508.17776902485446","497.22791181773164","497.22791181773164","497.22791181773164"
"296564","505.9517613821067","505.9517613821067","505.9517613821067","501.4715036929826","501.4715036929826","501.4715036929826","499.2827637245027","499.2827637245027","499.2827637245027"
"296715","502.98857461637647","502.98857461637647","502.98857461637647","506.51134892388274","506.51134892388274","506.51134892388274","499.25374742722965","499.25374742722965","499.25374742722965"
"296866","507.0350476758523","507.0350476758523","507.0350476758523","504.50167605304637","504.50167605304637","504.50167605304637","499.5076667339573","499.5076667339573","499.5076667339573"
"297017","501.9163698018923","501.9163698018923","501.9163698018923","505.7151785147073","505.7151785147073","505.7151785147073","498.0596105090942","498.0596105090942","498.0596105090942"
"297168","507.7048827954367","507.7048827954367","507.7048827954367","503.3214004678127","503.3214004678127","503.3214004678127","502.2986442762424","502.2986442762424","502.2986442762424"
"297319","508.1103180710802","508.1103180710802","508.1103180710802","505.8085431636706","505.8085431636706","505.8085431636706","500.4637636747683","500.4637636747683","500.4637636747683"
"297470","505.41923230835613","505.41923230835613","505.41923230835613","504.67475341374586","504.67475341374586","504.67475341374586","497.3377256253311","497.3377256253311","497.3377256253311"
"297621","506.6811074877148","506.6811074877148","506.6811074877148","505.8920235102391","505.8920235102391","505.8920235102391","501.2018549652636","501.2018549652636","501.2018549652636"
"297772","503.61951981074066","503.61951981074066","503.61951981074066","504.3560367087299","504.3560367087299","504.3560367087299","501.01335837771865","501.01335837771865","501.01335837771865"
"297923","504.2099157923766","504.2099157923766","504.2099157923766","501.8479871231856","501.8479871231856","501.8479871231856","499.57976629536597","499.57976629536597","499.57976629536597"
"298074","503.7389566993559","503.7389566993559","503.7389566993559","503.78831567962186","503.78831567962186","503.78831567962186","494.5718129091903","494.5718129091903","494.5718129091903"
"298225","502.4015337268205","502.4015337268205","502.4015337268205","504.63521218802","504.63521218802","504.63521218802","497.3791144082489","497.3791144082489","497.3791144082489"
"298376","505.48122567567367","505.48122567567367","505.48122567567367","504.01474031083103","504.01474031083103","504.01474031083103","493.5440285676614","493.5440285676614","493.5440285676614"
"298527","507.8716446195566","507.8716446195566","507.8716446195566","504.46674525779247","504.46674525779247","504.46674525779247","499.24346300396707","499.24346300396707","499.24346300396707"
"298678","505.0136886047272","505.0136886047272","505.0136886047272","500.13940817018613","500.13940817018613","500.13940817018613","500.0892232818478","500.0892232818478","500.0892232818478"
"298829","501.8791488917225","501.8791488917225","501.8791488917225","502.9055734451813","502.9055734451813","502.9055734451813","499.02767328038635","499.02767328038635","499.02767328038635"
"298980","504.48115169381657","504.48115169381657","504.48115169381657","504.73995380401345","504.73995380401345","504.73995380401345","502.47212895242575","502.47212895242575","502.47212895242575"
"299131","507.16937048749077","507.16937048749077","507.16937048749077","502.71076217516776","502.71076217516776","502.71076217516776","497.76960373512895","497.76960373512895","497.76960373512895"
"299282","508.5368217813012","508.5368217813012","508.5368217813012","499.6544267097705","499.6544267097705","499.6544267097705","498.53993915404624","498.53993915404624","498.53993915404624"
"299433","504.5977281168515","504.5977281168515","504.5977281168515","499.2985070558282","499.2985070558282","499.2985070558282","499.312419333309","499.312419333309","499.312419333309"
"299584","506.064963401053","506.064963401053","506.064963401053","505.38832720434493","505.38832720434493","505.38832720434493","500.05099541596525","500.05099541596525","500.05099541596525"
